id,issue_id,contributor_id,role_id,order
8586,3023,11,2,1
8587,3023,9,4,1
8588,3023,399,4,2
8589,3024,195,1,1
8590,3024,11,2,1
8591,3024,414,3,1
8592,3024,404,4,1
8593,3025,162,1,1
8594,3025,11,2,1
8595,3025,13,3,1
8596,3025,399,4,1
8597,3026,418,1,1
8598,3026,377,2,1
8599,3026,414,3,1
8600,3026,404,4,1
8601,3027,173,1,1
8602,3027,173,2,1
8603,3027,404,4,1
8604,3028,418,1,1
8605,3028,11,2,1
8606,3028,195,3,1
8607,3028,159,4,1
8608,3029,167,1,1
8609,3029,30,2,1
8610,3029,195,3,1
8611,3029,4,4,1
8612,3030,195,1,1
8613,3030,11,2,1
8614,3030,414,3,1
8615,3030,400,4,1
8616,3031,57,1,1
8617,3031,12,2,1
8618,3031,102,3,1
8619,3031,9,4,1
8620,3032,57,1,1
8621,3032,12,2,1
8622,3032,102,3,1
8623,3032,9,4,1
8624,3033,57,1,1
8625,3033,12,2,1
8626,3033,102,3,1
8627,3033,9,4,1
8628,3034,57,1,1
8629,3034,12,2,1
8630,3034,102,3,1
8631,3034,9,4,1
8632,3035,86,1,1
8633,3035,280,2,1
8634,3035,403,3,1
8635,3035,399,4,1
8636,3036,158,1,1
8637,3036,30,2,1
8638,3036,4,4,1
8639,3037,7,1,1
8640,3037,44,2,1
8641,3037,404,4,1
8642,3038,361,1,1
8643,3038,11,2,1
8644,3038,13,3,1
8645,3038,399,4,1
8646,3039,9,1,1
8647,3039,11,2,1
8648,3039,9,4,1
8649,3040,173,1,1
8650,3040,173,2,1
8651,3040,122,4,1
8652,3041,173,1,1
8653,3041,173,2,1
8654,3041,404,4,1
8655,3042,57,1,1
8656,3042,12,2,1
8657,3042,102,3,1
8658,3042,9,4,1
8659,3043,57,1,1
8660,3043,12,2,1
8661,3043,102,3,1
8662,3043,9,4,1
8663,3044,409,1,1
8664,3044,89,2,1
8665,3044,414,3,1
8666,3044,399,4,1
8667,3045,195,1,1
8668,3045,30,2,1
8669,3045,414,3,1
8670,3045,404,4,1
8671,3046,195,1,1
8672,3046,11,2,1
8673,3046,13,3,1
8674,3046,159,4,1
8675,3046,400,4,2
8676,3047,195,1,1
8677,3047,11,2,1
8678,3047,13,3,1
8679,3047,159,4,1
8680,3047,399,4,2
8681,3048,418,1,1
8682,3048,11,2,1
8683,3048,195,3,1
8684,3048,159,4,1
8685,3049,418,1,1
8686,3049,11,2,1
8687,3049,414,3,1
8688,3049,400,4,1
8689,3050,195,1,1
8690,3050,7,2,1
8691,3050,13,3,1
8692,3050,399,4,1
8693,3051,1,1,1
8694,3051,7,2,1
8695,3051,15,3,1
8696,3051,400,4,1
8697,3052,7,1,1
8698,3052,7,2,1
8699,3052,15,3,1
8700,3052,4,4,1
8701,3053,279,1,1
8702,3053,258,2,1
8703,3053,11,2,2
8704,3053,11,3,1
8705,3053,4,4,1
8706,3054,86,1,1
8707,3054,280,2,1
8708,3054,403,3,1
8709,3054,400,4,1
8710,3055,15,1,1
8711,3055,258,2,1
8712,3055,102,3,1
8713,3055,15,3,2
8714,3056,418,1,1
8715,3056,89,2,1
8716,3056,427,3,1
8717,3056,404,4,1
8718,3057,30,1,1
8719,3057,30,2,1
8720,3057,195,3,1
8721,3057,399,4,1
8722,3058,361,1,1
8723,3058,11,2,1
8724,3058,414,3,1
8725,3058,400,4,1
8726,3059,418,1,1
8727,3059,89,2,1
8728,3059,427,3,1
8729,3059,404,4,1
8730,3060,418,1,1
8731,3060,89,2,1
8732,3060,427,3,1
8733,3060,404,4,1
8734,3061,418,1,1
8735,3061,89,2,1
8736,3061,427,3,1
8737,3061,404,4,1
8738,3062,383,1,1
8739,3062,30,2,1
8740,3062,414,3,1
8741,3062,399,4,1
8742,3063,418,1,1
8743,3063,11,2,1
8744,3063,414,3,1
8745,3063,400,4,1
8746,3064,428,1,1
8747,3064,89,2,1
8748,3064,404,4,1
8749,3065,418,1,1
8750,3065,89,2,1
8751,3065,427,3,1
8752,3065,404,4,1
8753,3066,392,1,1
8754,3066,11,2,1
8755,3066,4,4,1
8756,3067,195,1,1
8757,3067,182,2,1
8758,3067,30,2,2
8759,3067,414,3,1
8760,3067,400,4,1
8761,3068,418,1,1
8762,3068,89,2,1
8763,3068,427,3,1
8764,3068,404,4,1
8765,3069,1,1,1
8766,3069,7,2,1
8767,3069,15,3,1
8768,3069,9,4,1
8769,3070,1,1,1
8770,3070,7,2,1
8771,3070,15,3,1
8772,3070,400,4,1
8773,3071,1,1,1
8774,3071,7,2,1
8775,3071,15,3,1
8776,3071,128,4,1
8777,3072,392,1,1
8778,3072,11,2,1
8779,3072,4,4,1
8780,3073,392,1,1
8781,3073,11,2,1
8782,3073,4,4,1
8783,3073,400,4,2
8784,3074,392,1,1
8785,3074,11,2,1
8786,3074,4,4,1
8787,3075,392,1,1
8788,3075,11,2,1
8789,3075,4,4,1
8790,3076,195,1,1
8791,3076,12,2,1
8792,3076,15,3,1
8793,3076,128,4,1
8794,3077,392,1,1
8795,3077,118,2,1
8796,3077,102,3,1
8797,3077,399,4,1
8798,3078,15,1,1
8799,3078,195,2,1
8800,3078,102,3,1
8801,3079,361,1,1
8802,3079,11,2,1
8803,3079,4,4,1
8804,3080,418,1,1
8805,3080,89,2,1
8806,3080,427,3,1
8807,3080,404,4,1
8808,3081,429,1,1
8809,3081,30,2,1
8810,3081,414,3,1
8811,3081,404,4,1
8812,3082,428,1,1
8813,3082,89,2,1
8814,3082,195,4,1
8815,3083,428,1,1
8816,3083,89,2,1
8817,3083,195,4,1
8818,3084,429,1,1
8819,3084,30,2,1
8820,3084,391,3,1
8821,3084,400,4,1
8822,3085,429,1,1
8823,3085,30,2,1
8824,3085,427,3,1
8825,3085,404,4,1
8826,3086,409,1,1
8827,3086,89,2,1
8828,3086,414,3,1
8829,3086,400,4,1
8830,3087,361,1,1
8831,3087,11,2,1
8832,3087,9,4,1
8833,3088,361,1,1
8834,3088,11,2,1
8835,3088,13,3,1
8836,3088,399,4,1
8837,3089,173,1,1
8838,3089,173,2,1
8839,3089,116,2,2
8840,3089,405,4,1
8841,3090,173,1,1
8842,3090,173,2,1
8843,3090,405,4,1
8844,3091,6,1,1
8845,3091,89,2,1
8846,3091,404,4,1
8847,3092,418,1,1
8848,3092,430,2,1
8849,3092,427,3,1
8850,3092,404,4,1
8851,3094,431,1,1
8852,3094,431,2,1
8853,3094,404,4,1
8854,3095,413,1,1
8855,3095,30,2,1
8856,3095,81,3,1
8857,3095,404,4,1
8858,3096,6,1,1
8859,3096,89,2,1
8860,3096,195,4,1
8861,3097,279,1,1
8862,3097,89,2,1
8863,3097,159,4,1
8864,3098,9,1,1
8865,3098,11,2,1
8866,3098,9,4,1
8867,3099,9,1,1
8868,3099,11,2,1
8869,3099,9,4,1
8870,3100,413,1,1
8871,3100,30,2,1
8872,3100,81,3,1
8873,3100,404,4,1
8874,3101,279,1,1
8875,3101,89,2,1
8876,3101,159,4,1
8877,3102,57,1,1
8878,3102,12,2,1
8879,3102,102,3,1
8880,3102,9,4,1
8881,3103,57,1,1
8882,3103,12,2,1
8883,3103,102,3,1
8884,3103,9,4,1
8885,3104,279,1,1
8886,3104,11,2,1
8887,3104,122,4,1
8888,3105,173,1,1
8889,3105,173,2,1
8890,3105,122,4,1
8891,3106,173,1,1
8892,3106,173,2,1
8893,3106,404,4,1
8894,3107,57,1,1
8895,3107,12,2,1
8896,3107,102,3,1
8897,3107,9,4,1
8898,3108,418,1,1
8899,3108,11,2,1
8900,3108,30,3,1
8901,3108,400,4,1
8902,3109,361,1,1
8903,3109,11,2,1
8904,3109,414,3,1
8905,3109,400,4,1
8906,3110,94,1,1
8907,3110,430,2,1
8908,3110,403,3,1
8909,3110,404,4,1
8910,3111,418,1,1
8911,3111,408,2,1
8912,3111,195,3,1
8913,3111,404,4,1
8914,3112,413,1,1
8915,3112,30,2,1
8916,3112,81,3,1
8917,3112,404,4,1
8918,3113,418,1,1
8919,3113,12,2,1
8920,3113,195,3,1
8921,3113,393,4,1
8922,3114,418,1,1
8923,3114,89,2,1
8924,3114,403,3,1
8925,3114,398,4,1
8926,3115,409,1,1
8927,3115,30,2,1
8928,3115,414,3,1
8929,3115,195,4,1
8930,3116,195,1,1
8931,3116,12,2,1
8932,3116,102,3,1
8933,3116,9,4,1
8934,3117,407,1,1
8935,3117,195,2,1
8936,3117,168,2,2
8937,3117,403,3,1
8938,3117,404,4,1
8939,3118,432,1,1
8940,3118,89,2,1
8941,3118,414,3,1
8942,3118,9,4,1
8943,3118,195,4,2
8944,3119,173,1,1
8945,3119,30,2,1
8946,3119,414,3,1
8947,3119,404,4,1
8948,3120,279,1,1
8949,3120,89,2,1
8950,3120,195,4,1
8951,3121,279,1,1
8952,3121,89,2,1
8953,3121,195,4,1
8954,3122,407,1,1
8955,3122,30,2,1
8956,3122,13,3,1
8957,3122,399,4,1
8958,3123,173,1,1
8959,3123,173,2,1
8960,3123,195,4,1
8961,3124,418,1,1
8962,3124,89,2,1
8963,3124,403,3,1
8964,3124,398,4,1
8965,3125,433,1,1
8966,3125,10,1,2
8967,3125,89,2,1
8968,3125,414,3,1
8969,3125,404,4,1
8970,3126,431,1,1
8971,3126,431,2,1
8972,3126,404,4,1
8973,3127,173,1,1
8974,3127,173,2,1
8975,3127,195,4,1
8976,3128,1,1,1
8977,3128,7,2,1
8978,3128,15,3,1
8979,3128,122,4,1
8980,3129,279,1,1
8981,3129,11,2,1
8982,3129,258,2,2
8983,3129,434,4,1
8984,3129,404,4,2
8985,3130,431,1,1
8986,3130,431,2,1
8987,3130,195,4,1
8988,3131,195,1,1
8989,3131,7,2,1
8990,3131,13,3,1
8991,3131,4,4,1
8992,3132,9,1,1
8993,3132,11,2,1
8994,3132,9,4,1
8995,3133,407,1,1
8996,3133,435,2,1
8997,3133,403,3,1
8998,3133,393,4,1
8999,3134,418,1,1
9000,3134,430,2,1
9001,3134,15,4,1
9002,3135,167,1,1
9003,3135,30,2,1
9004,3135,427,3,1
9005,3135,404,4,1
9006,3136,279,1,1
9007,3136,11,2,1
9008,3136,434,4,1
9009,3136,195,4,2
9010,3137,383,1,1
9011,3137,182,2,1
9012,3137,414,3,1
9013,3137,9,4,1
9014,3138,409,1,1
9015,3138,89,2,1
9016,3138,414,3,1
9017,3138,404,4,1
9018,3139,6,1,1
9019,3139,89,2,1
9020,3139,57,4,1
9021,3140,436,1,1
9022,3140,436,2,1
9023,3141,436,1,1
9024,3141,436,2,1
9025,3142,436,1,1
9026,3142,436,2,1
9027,3143,436,1,1
9028,3143,436,2,1
9029,3144,436,1,1
9030,3144,436,2,1
9031,3145,436,1,1
9032,3145,436,2,1
9033,3146,279,1,1
9034,3146,11,2,1
9035,3146,434,4,1
9036,3146,195,4,2
9037,3147,361,1,1
9038,3147,11,2,1
9039,3147,414,3,1
9040,3147,393,4,1
9041,3148,162,1,1
9042,3148,11,2,1
9043,3148,13,3,1
9044,3148,400,4,1
9045,3149,431,1,1
9046,3149,431,2,1
9047,3149,9,4,1
9048,3150,407,1,1
9049,3150,89,2,1
9050,3150,195,4,1
9051,3151,407,1,1
9052,3151,89,2,1
9053,3151,195,4,1
9054,3152,407,1,1
9055,3152,89,2,1
9056,3152,403,3,1
9057,3152,404,4,1
9058,3153,428,1,1
9059,3153,89,2,1
9060,3153,432,2,2
9061,3153,404,4,1
9062,3154,428,1,1
9063,3154,89,2,1
9064,3154,6,4,1
9065,3155,361,1,1
9066,3155,11,2,1
9067,3155,102,3,1
9068,3155,9,4,1
9069,3156,167,1,1
9070,3156,30,2,1
9071,3156,195,3,1
9072,3156,4,4,1
9073,3157,431,1,1
9074,3157,431,2,1
9075,3157,9,4,1
9076,3158,195,1,1
9077,3158,11,2,1
9078,3158,358,4,1
9079,3158,159,4,2
9080,3158,295,4,3
9081,3159,361,1,1
9082,3159,11,2,1
9083,3159,159,4,1
9084,3159,295,4,2
9085,3160,431,1,1
9086,3160,431,2,1
9087,3160,9,4,1
9088,3161,30,1,1
9089,3161,29,2,1
9090,3161,4,4,1
9091,3162,284,1,1
9092,3162,89,2,1
9093,3162,15,4,1
9094,3163,408,1,1
9095,3163,408,2,1
9096,3163,437,4,1
9097,3164,122,1,1
9098,3164,30,2,1
9099,3164,414,3,1
9100,3164,94,4,1
9101,3164,4,4,2
9102,3165,9,1,1
9103,3165,11,2,1
9104,3165,9,4,1
9105,3166,195,1,1
9106,3166,11,2,1
9107,3166,414,3,1
9108,3166,404,4,1
9109,3167,418,1,1
9110,3167,30,2,1
9111,3167,7,2,2
9112,3167,414,3,1
9113,3167,57,4,1
9114,3168,413,1,1
9115,3168,30,2,1
9116,3168,414,3,1
9117,3168,400,4,1
9118,3169,361,1,1
9119,3169,11,2,1
9120,3169,89,2,2
9121,3169,30,2,3
9122,3169,13,3,1
9123,3169,195,3,2
9124,3169,404,4,1
9125,3170,9,1,1
9126,3170,11,2,1
9127,3170,9,4,1
9128,3171,361,1,1
9129,3171,11,2,1
9130,3171,414,3,1
9131,3171,57,4,1
9132,3172,418,1,1
9133,3172,430,2,1
9134,3172,195,3,1
9135,3172,404,4,1
9136,3173,428,1,1
9137,3173,89,2,1
9138,3173,159,4,1
9139,3174,418,1,1
9140,3174,89,2,1
9141,3174,403,3,1
9142,3174,57,4,1
9143,3175,418,1,1
9144,3175,89,2,1
9145,3175,195,4,1
9146,3176,418,1,1
9147,3176,89,2,1
9148,3176,15,4,1
9149,3177,407,1,1
9150,3177,89,2,1
9151,3177,404,4,1
9152,3178,1,1,1
9153,3178,7,2,1
9154,3178,15,3,1
9155,3178,4,4,1
9156,3179,418,1,1
9157,3179,116,2,1
9158,3179,116,3,1
9159,3179,30,3,2
9160,3179,404,4,1
9161,3180,407,1,1
9162,3180,438,2,1
9163,3180,435,2,2
9164,3180,403,3,1
9165,3180,404,4,1
9166,3181,30,1,1
9167,3181,377,2,1
9168,3181,30,2,2
9169,3181,435,2,3
9170,3181,116,2,4
9171,3181,13,3,1
9172,3181,414,3,2
9173,3181,30,3,3
9174,3181,4,4,1
9175,3182,407,1,1
9176,3182,218,2,1
9177,3183,428,1,1
9178,3183,89,2,1
9179,3183,6,4,1
9180,3184,383,1,1
9181,3184,182,2,1
9182,3184,414,3,1
9183,3184,295,4,1
9184,3185,186,1,1
9185,3185,11,2,1
9186,3185,159,4,1
9187,3185,4,4,2
9188,3186,433,1,1
9189,3186,10,1,2
9190,3186,89,2,1
9191,3186,414,3,1
9192,3186,195,4,1
9193,3187,186,1,1
9194,3187,159,1,2
9195,3187,11,2,1
9196,3187,13,3,1
9197,3187,11,3,2
9198,3187,159,4,1
9199,3188,432,1,1
9200,3188,89,2,1
9201,3188,414,3,1
9202,3188,9,4,1
9203,3189,407,1,1
9204,3189,89,2,1
9205,3189,403,3,1
9206,3189,404,4,1
9207,3190,195,1,1
9208,3190,425,2,1
9209,3190,11,2,2
9210,3190,425,3,1
9211,3190,159,4,1
9212,3190,57,4,2
9213,3191,162,1,1
9214,3191,11,2,1
9215,3191,159,4,1
9216,3192,162,1,1
9217,3192,408,2,1
9218,3192,15,3,1
9219,3193,147,1,1
9220,3193,118,2,1
9221,3193,15,3,1
9222,3194,431,1,1
9223,3194,431,2,1
9224,3194,30,4,1
9225,3194,168,4,2
9226,3195,279,1,1
9227,3195,11,2,1
9228,3195,122,4,1
9229,3196,418,1,1
9230,3196,30,2,1
9231,3196,414,3,1
9232,3196,400,4,1
9233,3197,124,1,1
9234,3197,44,2,1
9235,3197,9,4,1
9236,3198,124,1,1
9237,3198,44,2,1
9238,3198,9,4,1
9239,3199,89,1,1
9240,3199,89,2,1
9241,3199,404,4,1
9242,3199,30,4,2
9243,3200,418,1,1
9244,3200,89,2,1
9245,3200,403,3,1
9246,3200,6,4,1
9247,3201,395,1,1
9248,3201,182,2,1
9249,3201,173,2,2
9250,3201,182,3,1
9251,3201,30,4,1
9252,3201,393,4,2
9253,3202,395,1,1
9254,3202,182,2,1
9255,3202,173,2,2
9256,3202,414,3,1
9257,3202,195,4,1
9258,3203,431,1,1
9259,3203,431,2,1
9260,3203,9,4,1
9261,3203,30,4,2
9262,3204,407,1,1
9263,3204,89,2,1
9264,3204,404,4,1
9265,3205,428,1,1
9266,3205,89,2,1
9267,3205,6,4,1
9268,3206,195,1,1
9269,3206,430,2,1
9270,3206,414,3,1
9271,3206,399,4,1
9272,3207,439,1,1
9273,3207,11,2,1
9274,3207,159,4,1
9275,3207,9,4,2
9276,3208,173,1,1
9277,3208,30,2,1
9278,3208,414,3,1
9279,3208,404,4,1
9280,3209,407,1,1
9281,3209,435,2,1
9282,3209,403,3,1
9283,3209,440,4,1
9284,3210,441,1,1
9285,3210,441,2,1
9286,3210,404,4,1
9287,3210,6,4,2
9288,3211,418,1,1
9289,3211,430,2,1
9290,3211,414,3,1
9291,3211,15,4,1
9292,3212,432,1,1
9293,3212,89,2,1
9294,3212,9,4,1
9295,3213,9,1,1
9296,3213,11,2,1
9297,3213,9,4,1
9298,3214,407,1,1
9299,3214,89,2,1
9300,3214,403,3,1
9301,3214,404,4,1
9302,3215,173,1,1
9303,3215,173,2,1
9304,3215,122,4,1
9305,3216,173,1,1
9306,3216,173,2,1
9307,3216,4,4,1
9308,3217,173,1,1
9309,3217,173,2,1
9310,3217,122,4,1
9311,3218,442,1,1
9312,3218,443,2,1
9313,3218,440,4,1
9314,3219,442,1,1
9315,3219,443,2,1
9316,3219,440,4,1
9317,3220,30,1,1
9318,3220,182,2,1
9319,3220,414,3,1
9320,3220,30,4,1
9321,3221,383,1,1
9322,3221,182,2,1
9323,3221,414,3,1
9324,3221,57,4,1
9325,3222,173,1,1
9326,3222,173,2,1
9327,3222,122,4,1
9328,3223,444,1,1
9329,3223,444,2,1
9330,3224,445,1,1
9331,3224,446,2,1
9332,3225,445,1,1
9333,3225,446,2,1
9334,3226,6,1,1
9335,3226,89,2,1
9336,3226,404,4,1
9337,3227,6,1,1
9338,3227,89,2,1
9339,3227,404,4,1
9340,3228,447,1,1
9341,3228,30,2,1
9342,3228,414,3,1
9343,3228,440,4,1
9344,3229,429,1,1
9345,3229,30,2,1
9346,3229,414,3,1
9347,3229,404,4,1
9348,3231,195,1,1
9349,3231,425,2,1
9350,3231,11,2,2
9351,3231,425,3,1
9352,3231,159,4,1
9353,3231,6,4,2
9354,3232,173,1,1
9355,3232,173,2,1
9356,3232,4,4,1
9357,3233,15,1,1
9358,3233,102,2,1
9359,3233,432,2,2
9360,3234,428,1,1
9361,3234,89,2,1
9362,3235,409,1,1
9363,3235,89,2,1
9364,3235,414,3,1
9365,3235,404,4,1
9366,3236,6,1,1
9367,3236,89,2,1
9368,3236,440,4,1
9369,3237,383,1,1
9370,3237,30,2,1
9371,3237,414,3,1
9372,3237,9,4,1
9373,3238,195,1,1
9374,3238,11,2,1
9375,3238,195,3,1
9376,3238,9,4,1
9377,3239,429,1,1
9378,3239,30,2,1
9379,3239,414,3,1
9380,3239,440,4,1
9381,3240,173,1,1
9382,3240,173,2,1
9383,3240,15,4,1
9384,3241,186,1,1
9385,3241,30,2,1
9386,3241,414,3,1
9387,3241,440,4,1
9388,3242,30,1,1
9389,3242,30,2,1
9390,3242,408,2,2
9391,3242,396,3,1
9392,3243,448,1,1
9393,3243,443,2,1
9394,3243,440,4,1
9395,3244,361,1,1
9396,3244,11,2,1
9397,3245,361,1,1
9398,3245,430,2,1
9399,3245,414,3,1
9400,3245,440,4,1
9401,3247,30,1,1
9402,3247,30,2,1
9403,3247,399,4,1
9404,3247,404,4,2
9405,3248,449,1,1
9406,3248,29,2,1
9407,3248,440,4,1
9408,3249,450,1,1
9409,3249,30,2,1
9410,3249,440,4,1
9411,3250,430,1,1
9412,3250,430,2,1
9413,3250,159,4,1
9414,3251,168,1,1
9415,3251,430,2,1
9416,3251,440,4,1
9417,3252,6,1,1
9418,3252,6,2,1
9419,3252,102,3,1
9420,3252,9,4,1
9421,3253,195,1,1
9422,3253,451,2,1
9423,3253,414,3,1
9424,3253,399,4,1
9425,3254,452,1,1
9426,3254,452,2,1
9427,3254,9,4,1
9428,3255,431,1,1
9429,3255,431,2,1
9430,3255,9,4,1
9431,3256,408,1,1
9432,3256,408,2,1
9433,3256,440,4,1
9434,3257,9,1,1
9435,3257,11,2,1
9436,3257,9,4,1
9437,3258,442,1,1
9438,3258,443,2,1
9439,3258,440,4,1
9440,3259,453,1,1
9441,3259,30,2,1
9442,3259,414,3,1
9443,3259,440,4,1
9444,3260,122,1,1
9445,3260,182,2,1
9446,3260,414,3,1
9447,3260,400,4,1
9448,3261,361,1,1
9449,3261,11,2,1
9450,3261,414,3,1
9451,3261,295,4,1
9452,3262,195,1,1
9453,3262,454,2,1
9454,3262,414,3,1
9455,3262,115,4,1
9456,3262,440,4,2
9457,3263,10,1,1
9458,3263,412,1,2
9459,3263,412,2,1
9460,3263,440,4,1
9461,3264,30,1,1
9462,3264,30,2,1
9463,3264,15,3,1
9464,3265,6,1,1
9465,3265,6,2,1
9466,3265,102,3,1
9467,3265,9,4,1
9468,3266,452,1,1
9469,3266,452,2,1
9470,3266,295,4,1
9471,3267,162,1,1
9472,3267,11,2,1
9473,3267,414,3,1
9474,3267,9,4,1
9475,3268,395,1,1
9476,3268,182,2,1
9477,3268,173,2,2
9478,3268,182,3,1
9479,3268,399,4,1
9480,3269,395,1,1
9481,3269,182,2,1
9482,3269,173,2,2
9483,3269,414,3,1
9484,3269,295,4,1
9485,3270,162,1,1
9486,3270,11,2,1
9487,3270,414,3,1
9488,3270,9,4,1
9489,3271,361,1,1
9490,3271,11,2,1
9491,3271,414,3,1
9492,3271,400,4,1
9493,3272,455,1,1
9494,3272,30,2,1
9495,3272,409,3,1
9496,3272,30,3,2
9497,3272,295,4,1
9498,3273,456,1,1
9499,3273,30,2,1
9500,3273,295,4,1
9501,3274,407,1,1
9502,3274,89,2,1
9503,3274,404,4,1
9504,3275,6,1,1
9505,3275,89,2,1
9506,3275,404,4,1
9507,3276,6,1,1
9508,3276,89,2,1
9509,3276,404,4,1
9510,3277,6,1,1
9511,3277,89,2,1
9512,3277,440,4,1
9513,3278,407,1,1
9514,3278,89,2,1
9515,3278,403,3,1
9516,3278,404,4,1
9517,3279,407,1,1
9518,3279,89,2,1
9519,3279,403,3,1
9520,3279,404,4,1
9521,3280,407,1,1
9522,3280,89,2,1
9523,3280,403,3,1
9524,3280,440,4,1
9525,3281,407,1,1
9526,3281,89,2,1
9527,3281,403,3,1
9528,3281,440,4,1
9529,3282,418,1,1
9530,3282,89,2,1
9531,3282,403,3,1
9532,3282,398,4,1
9533,3282,159,4,2
9534,3283,418,1,1
9535,3283,89,2,1
9536,3283,403,3,1
9537,3283,159,4,1
9538,3284,418,1,1
9539,3284,89,2,1
9540,3284,403,3,1
9541,3284,30,4,1
9542,3285,418,1,1
9543,3285,89,2,1
9544,3285,414,3,1
9545,3285,30,4,1
9546,3286,122,1,1
9547,3286,11,2,1
9548,3286,414,3,1
9549,3286,57,4,1
9550,3287,383,1,1
9551,3287,182,2,1
9552,3287,159,4,1
9553,3288,162,1,1
9554,3288,11,2,1
9555,3288,195,3,1
9556,3288,9,4,1
9557,3289,429,1,1
9558,3289,414,2,1
9559,3289,414,3,1
9560,3289,440,4,1
9561,3290,159,1,1
9562,3290,11,2,1
9563,3290,414,3,1
9564,3290,295,4,1
9565,3291,159,1,1
9566,3291,11,2,1
9567,3291,11,3,1
9568,3291,195,3,2
9569,3291,295,4,1
9570,3292,30,1,1
9571,3292,29,2,1
9572,3292,122,4,1
9573,3293,30,1,1
9574,3293,29,2,1
9575,3293,440,4,1
9576,3294,57,1,1
9577,3294,118,2,1
9578,3294,102,3,1
9579,3294,9,4,1
9580,3295,57,1,1
9581,3295,12,2,1
9582,3295,102,3,1
9583,3295,9,4,1
9584,3296,429,1,1
9585,3296,435,2,1
9586,3296,414,3,1
9587,3296,440,4,1
9588,3297,162,1,1
9589,3297,168,1,2
9590,3297,159,1,3
9591,3297,431,1,4
9592,3297,435,2,1
9593,3297,12,2,2
9594,3297,30,2,3
9595,3297,48,2,4
9596,3297,397,3,1
9597,3297,414,3,2
9598,3297,159,4,1
9599,3297,9,4,2
9600,3297,195,4,3
9601,3298,162,1,1
9602,3298,11,2,1
9603,3298,414,3,1
9604,3298,295,4,1
9605,3299,413,1,1
9606,3299,30,2,1
9607,3299,81,3,1
9608,3299,295,4,1
9609,3300,413,1,1
9610,3300,30,2,1
9611,3300,81,3,1
9612,3300,295,4,1
9613,3301,413,1,1
9614,3301,30,1,2
9615,3301,30,2,1
9616,3301,81,3,1
9617,3301,295,4,1
9618,3302,162,1,1
9619,3302,11,2,1
9620,3302,414,3,1
9621,3302,295,4,1
9622,3303,453,1,1
9623,3303,457,2,1
9624,3303,9,4,1
9625,3303,159,4,2
9626,3304,392,1,1
9627,3304,11,2,1
9628,3304,9,4,1
9629,3305,9,1,1
9630,3305,218,2,1
9631,3305,9,4,1
9632,3306,414,1,1
9633,3306,414,2,1
9634,3306,414,3,1
9635,3306,57,4,1
9636,3306,159,4,2
9637,3307,122,1,1
9638,3307,414,2,1
9639,3307,414,3,1
9640,3307,400,4,1
9641,3307,358,4,2
9642,3308,412,1,1
9643,3308,412,2,1
9644,3308,400,4,1
9645,3309,447,1,1
9646,3309,30,2,1
9647,3309,414,3,1
9648,3309,122,4,1
9649,3309,43,4,2
9650,3310,431,1,1
9651,3310,431,2,1
9652,3310,162,4,1
9653,3310,30,4,2
9654,3310,400,4,3
9655,3311,433,1,1
9656,3311,457,2,1
9657,3311,159,4,1
9658,3311,9,4,2
9659,3312,122,1,1
9660,3312,81,2,1
9661,3312,414,3,1
9662,3312,440,4,1
9663,3314,361,1,1
9664,3314,430,2,1
9665,3314,414,3,1
9666,3314,440,4,1
9667,3315,122,1,1
9668,3315,458,2,1
9669,3315,414,3,1
9670,3315,295,4,1
9671,3316,431,1,1
9672,3316,431,2,1
9673,3316,162,4,1
9674,3316,30,4,2
9675,3316,440,4,3
9676,3317,9,1,1
9677,3317,11,2,1
9678,3317,9,4,1
9679,3318,361,1,1
9680,3318,11,2,1
9681,3318,89,2,2
9682,3318,195,3,1
9683,3318,7,4,1
9684,3319,361,1,1
9685,3319,11,2,1
9686,3319,89,2,2
9687,3319,195,3,1
9688,3319,1,4,1
9689,3320,361,1,1
9690,3320,11,2,1
9691,3320,295,4,1
9692,3321,122,1,1
9693,3321,11,2,1
9694,3321,414,3,1
9695,3321,43,4,1
9696,3322,452,1,1
9697,3322,452,2,1
9698,3322,295,4,1
9699,3323,431,1,1
9700,3323,431,2,1
9701,3323,162,4,1
9702,3323,30,4,2
9703,3323,400,4,3
9704,3324,94,1,1
9705,3324,30,2,1
9706,3324,414,3,1
9707,3324,43,4,1
9708,3325,412,1,1
9709,3325,412,2,1
9710,3325,404,4,1
9711,3326,361,1,1
9712,3326,11,2,1
9713,3326,440,4,1
9714,3327,168,1,1
9715,3327,430,2,1
9716,3327,195,3,1
9717,3327,440,4,1
9718,3328,361,1,1
9719,3328,11,2,1
9720,3328,414,3,1
9721,3328,295,4,1
9722,3329,431,1,1
9723,3329,431,2,1
9724,3329,162,4,1
9725,3329,30,4,2
9726,3329,168,4,3
9727,3330,195,1,1
9728,3330,159,1,2
9729,3330,418,1,3
9730,3330,409,1,4
9731,3330,447,1,5
9732,3330,182,2,1
9733,3330,30,2,2
9734,3330,414,3,1
9735,3330,400,4,1
9736,3330,399,4,2
9737,3330,195,4,3
9738,3330,440,4,4
9739,3330,122,4,5
9740,3330,404,4,6
9741,3330,57,4,7
9742,3331,452,1,1
9743,3331,452,2,1
9744,3331,195,4,1
9745,3332,162,1,1
9746,3332,11,2,1
9747,3332,414,3,1
9748,3332,9,4,1
9749,3333,122,1,1
9750,3333,29,2,1
